"Project","DynCount","FuncCount","DecCount"
middleware.py,"840","141","161"
middlewares,"12","3","8"
middlewares.py,"17","12","10"
middleware_exceptions,"0","2","14"
midi.py,"1","159","111"
midonet_agent,"0","0","1"
midonet_agents,"0","0","1"
midonet_analytics,"0","0","1"
midonet_cli,"0","0","1"
midonet_cluster,"0","0","1"
midonet_gateways,"0","0","1"
midonet_manager,"0","0","2"
MIDS.py,"0","12","1"
migonzalvar,"0","7","4"
migrate,"224","50","52"
migrate.py,"4","14","6"
migrate_rules_to_include_pack.py,"7","0","15"
migrate_to_github,"0","14","16"
migrate_unittest.py,"0","4","20"
migration,"55","861","68"
migration-support,"0","7","3"
migration.py,"3","15","7"
migrations,"901","5070","194"
migrations.py,"0","1","6"
migrator,"3","5","1"
migrator.py,"7","12","22"
mii_ep.py,"0","5","2"
miki,"0","0","3"
mikibook.py,"0","0","5"
mikiwindow.py,"0","7","1"
mikmod_file.py,"0","0","12"
mikmod_test,"10","7","10"
Miles,"0","45","15"
Milestone.py,"0","0","12"
milestones,"3","0","8"
milo,"0","1","4"
mime.py,"0","1","1"
MimeTypeDatabase.py,"0","0","9"
mimeview,"20","36","8"
mimxrt,"0","2","1"
min,"2","0","7"
mindist,"4","0","4"
mindwavemobile,"0","0","1"
mine,"0","7","11"
minecraft.py,"0","22","5"
minecraft_server_file.py,"0","2","7"
miner,"0","30","71"
miner.py,"0","0","1"
mineral.py,"0","0","21"
mineral_helpers.py,"0","0","20"
mingw,"17","5","28"
minhash.py,"0","2","4"
minhashsketch.py,"4","1","7"
minicaffe,"0","8","9"
minicash,"12","19","13"
minicluster.py,"0","4","95"
minidump.py,"1","1","1"
minieval.py,"4","4","3"
minify_assets.py,"0","1","4"
minikconf.py,"0","6","1"
minimal_template.py,"0","0","2"
minimap2.py,"3","56","1"
minimum_norm,"8","48","44"
minimum_points_covering_intervals.py,"0","1","1"
mininet,"11","57","15"
mininet_test_base.py,"0","19","26"
mininet_test_base_topo.py,"0","10","2"
mininet_test_topo.py,"1","6","5"
mining_libs,"0","7","10"
minion,"32","19","6"
minion.py,"4","2","4"
miniportal,"9","2","3"
minmaxsearch.py,"0","2","1"
mint_rephelp.py,"1","1","1"
minutes,"2","5","13"
miprimeraplicacion_django,"3","1","1"
miq_soap.py,"5","17","33"
mirmap,"29","10","19"
misc,"891","6520","603"
misc.py,"234","160","72"
miscmodels,"6","8","12"
miscTests.py,"0","9","1"
miscutil,"104","372","76"
misc_utils.py,"0","0","30"
mishmash,"0","5","4"
missing-sources,"0","1","1"
missing.py,"16","67","1"
Mission.py,"0","0","1"
missions,"59","223","368"
MissionsHandler.py,"2","0","20"
Mission_RF_Sensor.py,"0","0","2"
mite.py,"0","0","5"
mitm,"5","59","38"
mitmproxy,"175","189","354"
mitmproxywrapper.py,"0","12","8"
mixed.py,"0","4","6"
mixednbmanager.py,"5","1","13"
mixer.py,"0","0","6"
mixers,"0","1","1"
mixer_util.py,"0","0","2"
mixin,"0","4","1"
mixin.py,"22","6","23"
mixins,"177","27","64"
mixins.py,"199","85","144"
mixpanel,"0","4","3"
mixture,"244","554","57"
mk,"1","22","1"
mkcolxml.py,"0","0","2"
mkimageTests.py,"0","0","2"
mkmropt.py,"0","5","10"
mkRecord.py,"2","3","7"
mkromfs.py,"0","0","24"
mk_util.py,"7","54","10"
ML,"111","351","7"
ml-auto-eda,"1","45","33"
ml-dataprep,"0","3","3"
mlab.py,"6","62","2"
mlayer,"0","0","1"
mlflow,"0","11","41"
mllib_data.py,"0","4","6"
mlog.py,"3","1","1"
mlp.py,"4","17","37"
mlpOptimizer.py,"0","58","1"
mlstreaming,"0","3","1"
mm,"12","92","19"
mm3demo,"0","0","10"
mmkeys,"0","12","4"
mmmodels,"1","9","6"
MMPT,"43","50","12"
mmqe,"0","32","28"
mms,"0","1","7"
mmw,"12","228","49"
mm_subsystem.py,"0","0","2"
mnemonic.py,"1","31","24"
mnist.py,"0","5","2"
mnist_classifier.py,"0","1","1"
mnist_classifier_fromscratch.py,"0","3","1"
mnist_tutorial,"0","14","4"
mnist_vae.py,"0","3","2"
mobile,"0","2","14"
mobile.py,"0","2","9"
MobileIronUEM,"0","32","8"
mobile_apps,"0","0","1"
mobile_client.py,"0","0","11"
mobile_detector,"7","1","5"
mobly,"2","1","2"
MobSF,"0","8","57"
moBu,"54","36","46"
mochitest,"3","7","5"
mock,"313","163","6"
mock-1.0.0,"65","79","14"
mock.py,"462","210","33"
mockbuild,"10","23","1"
mockCallbacks.py,"0","0","1"
mockConnection.py,"0","0","2"
mockers.py,"0","5","1"
mocket.py,"5","7","16"
mockgallib,"0","3","4"
mockhttp.py,"1","1","4"
mockPLM.py,"1","0","1"
mockredis.py,"0","7","7"
mocks,"8","8","63"
mocks.py,"1","6","13"
mockw,"0","0","4"
mock_addons.py,"8","16","36"
mock_api,"3","1","9"
mock_build,"0","0","4"
mock_datetime.py,"0","0","4"
mock_env.py,"4","1","1"
mock_kodi.py,"0","0","7"
mock_open.py,"0","0","2"
mock_plugins,"0","4","67"
mock_server.py,"0","11","1"
mock_system.py,"0","0","1"
mock_tango_extension.py,"4","1","1"
Mock_Vehicle.py,"4","0","15"
Mod,"3684","1343","2412"
mod1.py,"0","0","2"
modalities,"5","49","1"
modbus_tk,"0","2","2"
mode.py,"18","3","9"
mode2-parser.py,"0","0","1"
model,"743","2205","2759"
model.py,"241","568","919"
modeladmin,"6","5","83"
ModelDocument.py,"5","2","8"
ModelDtsObject.py,"2","5","139"
modeleditor.py,"0","32","3"
modeler,"2","1","3"
ModelFormulaObject.py,"30","15","168"
modelhamiltonians,"0","0","2"
modeling,"576","381","910"
ModelInstanceObject.py,"0","12","98"
modelling,"12","175","118"
ModelObject.py,"5","4","17"
ModelRelationshipSet.py,"0","6","2"
ModelRenderingObject.py,"11","5","86"
ModelRssItem.py,"0","1","18"
models,"9223","13718","14556"
models.py,"3734","5085","13523"
ModelsimCompiler.py,"0","0","1"
models_base.py,"7","2","14"
models_bases,"34","3","88"
models_completed.py,"0","0","1"
models_discussion.py,"0","0","2"
ModelTestcaseObject.py,"0","2","23"
modeltests,"310","2903","1232"
ModelValue.py,"2","0","1"
ModelVersObject.py,"0","0","64"
modelx.py,"1","0","4"
ModelXbrl.py,"10","5","4"
model_adapters.py,"0","0","1"
model_checks.py,"0","0","8"
model_core.py,"7","3","13"
model_describe.py,"0","10","10"
model_dir.py,"0","2","3"
model_fields,"1071","3757","289"
model_forms,"360","787","1376"
model_formsets,"0","0","1440"
model_formsets_regress,"97","352","80"
model_forms_regress,"14","35","14"
model_generator,"0","1","4"
model_helpers.py,"0","3","1"
model_inheritance,"201","777","940"
model_inheritance_regress,"97","218","890"
model_inheritance_same_model_name,"7","0","7"
model_inheritance_select_related,"0","0","21"
model_meta,"0","1667","8"
model_mixins,"8","3","21"
model_options,"0","0","29"
model_package,"0","0","1"
model_parallel,"85","4","18"
model_patterns.py,"0","10","1"
model_regress,"7","0","320"
model_selection,"289","692","160"
model_servers,"0","6","4"
model_to_dataframe.py,"0","0","1"
modem.py,"0","0","3"
moderate,"0","5","12"
moderation,"0","8","19"
modern-python-app,"0","0","1"
modes,"7","9","13"
modes.py,"0","6","3"
modflow,"77","144","367"
modflowlgr,"2","0","4"
modifiedAttributeDict.py,"5","8","9"
modifier.py,"2","4","6"
modifiers.py,"34","3","8"
modify.py,"3","6","3"
modlib,"47","733","131"
modm_compat.py,"9","6","27"
modpath,"0","2","4"
modplug_file.py,"0","2","56"
modpython,"16","14","7"
modrana_log.py,"0","0","3"
mods,"5","29","10"
modsim.py,"22","14","11"
modtool,"11","47","26"
modularinput,"0","1","5"
modularize,"0","2","4"
modular_theory.py,"0","2","2"
module,"322","294","328"
module.py,"58","15","17"
moduledir.py,"0","0","2"
modulemanager.py,"1","0","2"
modules,"3984","15577","13400"
modules.py,"19","34","40"
MODULES_SEB.py,"0","12","5"
moduletests,"0","2","3"
module_appearance,"0","0","2"
module_logic.py,"10","38","14"
module_prototyper,"1","4","6"
module_tests,"0","5","1"
module_utils,"5","41","17"
mod_account,"0","5","10"
mod_admin,"0","3","23"
mod_analytics,"0","0","1"
mod_api,"0","4","14"
mod_auth,"0","5","11"
mod_chat,"0","0","8"
mod_customers,"0","15","7"
mod_future_demand,"0","0","1"
mod_home_page,"0","0","1"
mod_location,"3","1","1"
mod_mapData,"0","4","12"
mod_mapLayers,"0","9","24"
mod_mapTiles,"0","0","2"
mod_map_model.py,"0","0","4"
mod_onlineServices,"0","0","7"
mod_reports,"9","41","44"
mod_route,"18","15","2"
mod_services,"0","3","7"
mod_theme.py,"0","1","4"
mod_user,"19","0","6"
mod_wiki,"0","1","3"
moe,"12","18","10"
MOEA-pagmo-master,"0","179","2"
mogo.py,"0","0","6"
moira.py,"0","0","10"
mojo,"385","544","283"
mojo.py,"0","0","6"
mol2,"0","4","5"
molecular_network,"0","21","2"
molecule.py,"0","125","2"
moleculegist.py,"6","5","8"
molecules,"44","36","102"
molecules.py,"0","20","2"
mollowTriplet.py,"0","0","1"
molt,"451","755","421"
moltemplate,"185","792","40"
MoM,"0","25","1"
monary_param.py,"0","1","2"
monasca_query_language,"0","1","1"
money,"6","0","5"
moneychain,"0","7","16"
moneycommunity,"0","12","16"
mong,"6","15","3"
mongo,"77","78","18"
mongo-connector,"0","2","10"
mongo.py,"4","6","7"
mongoclient.py,"0","0","2"
mongodb,"57","43","25"
mongodb.py,"0","4","6"
mongoengine,"123","181","42"
mongoengine.py,"0","0","6"
mongoengine_fields.py,"3","3","3"
MongoHelper.py,"0","0","5"
mongoimages,"0","0","3"
mongo_admin,"93","33","7"
mongo_auth,"7","0","4"
mongo_client.py,"6","30","101"
mongo_connect.py,"0","0","4"
mongo_driver.py,"0","1","1"
monitcollector,"7","0","11"
monitor,"5","65","4"
monitor-sessions.py,"0","4","1"
monitor.py,"139","90","39"
monitoraggio.py,"1","9","8"
monitoring,"48","132","143"
monitoring.py,"2","3","51"
monitors,"4","7","13"
monitors.py,"0","0","2"
monitorstack,"0","4","2"
monitors_manager.py,"0","0","5"
monitor_utils,"6","2","12"
monkeypatch.py,"11","1","1"
monkeypatchTests.py,"4","0","2"
monkeysaudio.py,"0","0","1"
monolight,"1","11","3"
monster,"0","11","4"
montecarlo,"0","6","18"
monte_carlo,"4","20","11"
monte_carlo.py,"2","8","6"
MontgomeryCurve.py,"0","0","4"
monzo.py,"0","0","9"
mooc,"0","2","1"
MOOCs,"0","17","3"
mood.py,"0","0","1"
moodle,"0","0","9"
MooseDocs,"4","41","125"
more,"0","0","10"
more_categories.py,"0","6","9"
more_itertools,"0","23","1"
morph.py,"4","51","16"
morphablemodel,"0","8","22"
morphology,"0","131","84"
morph_map.py,"0","6","2"
mosaicking,"0","1","4"
moss,"0","91","15"
mot.py,"0","6","6"
motd.py,"0","0","1"
motemplate,"25","10","10"
motif.py,"0","16","2"
motion,"1","84","4"
motion.py,"0","4","3"
motions,"11","25","4"
motion_decorator.py,"0","0","4"
motion_deeplab.py,"0","0","1"
motor.py,"0","0","3"
moto_server.py,"0","0","1"
mount.py,"10","47","46"
mountTests.py,"0","4","4"
move,"0","0","11"
move.py,"1","3","4"
movechange.py,"2","14","23"
movement,"0","3","1"
movement.py,"0","9","1"
move_and_process.py,"0","1","4"
movie,"0","0","3"
moviesapp,"0","10","18"
movie_library,"0","0","6"
mox3,"23","16","5"
MOxUnit,"0","3","5"
mozbase,"109","324","68"
mozboot,"9","2","2"
mozbuild,"42","300","103"
mozdefbot.py,"0","0","2"
mozlog,"286","242","66"
mozorg,"96","135","155"
mo_collections,"12","43","5"
mo_files,"1","6","13"
mo_logs,"13","26","45"
mo_math,"4","24","37"
mo_threads,"0","7","6"
mo_times,"18","21","17"
mp,"0","2","12"
mp3.py,"0","0","11"
mp3_file.py,"10","0","4"
mp4.py,"0","11","4"
mp4toaac.py,"4","0","2"
mp4v2,"6","2","24"
mp4_file.py,"4","0","2"
mpc,"2","13","5"
mpc.py,"0","2","5"
mpconf.py,"0","0","2"
mpcontribs,"32","120","44"
mpd,"19","340","7"
mpdhelper.py,"8","2","14"
mpdhooks.py,"1","0","5"
mpdstats.py,"32","15","3"
mpdwrapper.py,"1","0","8"
mpiarray.py,"0","2","9"
mpiutil.py,"3","11","3"
mpld3renderer.py,"2","56","8"
mplexporter,"12","30","22"
mplw,"26","3","4"
mpl_canvas_wrapper.py,"0","0","4"
mpl_ic.py,"0","6","18"
mpmath,"182","454","285"
mpp_split.py,"0","11","1"
mpremote,"1","1","1"
mpris.py,"1","3","24"
mpy_ld.py,"6","9","3"
mp_tree.py,"0","8","63"
mq,"4","0","3"
mq-api,"1","12","18"
mqeq_logic,"3","0","31"
mrdoob-three.js-1f968fe,"5","72","104"
mrp,"0","2544","4"
mrp_account,"0","10","4"
mrp_landed_costs,"0","2","1"
mrp_product_expiry,"0","1","1"
mrp_subcontracting,"0","34","1"
mr_log,"0","1","10"
ms,"8","47","39"
msbt.py,"0","12","3"
mscp.py,"0","2","3"
msgmagic.py,"0","0","2"
msgpackrpc,"3","1","9"
msgs,"33","66","81"
msm,"1","35","24"
msml,"22","70","148"
msp_peripheral_timer.py,"0","1","3"
mssql.py,"0","5","2"
mssql_dates,"0","0","9"
mssql_decimal_regress,"0","0","2"
mssql_select_for_update,"0","0","3"
ms_data_structures.py,"2","2","40"
ms_logger.py,"0","3","8"
mt3d,"18","0","120"
mtest.py,"1","5","5"
MTimeFilter.py,"0","0","1"
mtree.py,"0","12","3"
mts_controllers.py,"5","21","37"
mturk,"5","1","8"
mtw.py,"0","2","1"
mu.py,"1","6","33"
mud,"12","10","10"
muk,"7","47","6"
multi,"0","2","2"
multi-task,"0","0","8"
multi.py,"3","6","20"
multicast.py,"0","0","1"
multichoice,"0","0","1"
multiclass.py,"282","381","170"
multidict.py,"5","38","11"
multihar.py,"1","0","10"
multihash.py,"0","5","1"
multimedia,"6","46","1"
multioutput.py,"28","13","8"
multipageforms,"8","6","8"
multipart,"10","3","10"
multipart.py,"12","210","23"
multiplex,"0","0","2"
multiplexer.py,"0","0","6"
multiplexer2.py,"6","8","2"
multiplexer3.py,"6","4","2"
multiple_database,"97","676","320"
multiplier.py,"0","0","2"
multiprocess,"16","12","10"
multiprocess.py,"0","10","9"
multiprocessing,"42","54","36"
multiprocessing.py,"0","0","1"
multiselect.py,"1","0","2"
multistroke.py,"20","90","20"
multisub.py,"0","90","5"
multiSwitch.py,"2","2","2"
multitenancy,"5","2","2"
multivariate,"0","55","37"
multi_elastic_net.py,"1","1","1"
multi_email_app.py,"0","0","3"
multi_plugin,"0","0","1"
multi_processing,"19","0","3"
multi_tag.py,"4","0","2"
mul_add.py,"0","0","1"
Mumble,"1","2","12"
mundo.py,"0","0","4"
munin,"21","13","145"
mupifquantity.py,"0","0","4"
muranomanager.py,"0","0","1"
musepack.py,"2","0","1"
music,"0","1","4"
musicbrainz.py,"5","15","4"
musicbrainzngs,"5","107","5"
music_library.py,"0","1","2"
music_services,"0","3","10"
musio_proc_test.py,"0","0","16"
mutablelist.py,"0","0","1"
mutable_dict.py,"0","0","4"
mutagen,"197","573","575"
mutant,"1","6","1"
mutant_protein_fragment.py,"0","4","5"
mutation.py,"1","7","6"
mutation_dominance.py,"0","0","12"
mutornadomon,"3","4","1"
mutualkb,"3","14","1"
mux.py,"0","0","2"
muxsession.py,"0","0","2"
mv,"0","11","11"
mvmult,"0","28","4"
mvt.py,"0","0","5"
mwclient,"1","11","6"
mws,"97","67","51"
mx,"4","18","50"
mx.compiler,"8","33","8"
mx.sdk,"19","71","17"
mx.substratevm,"4","22","5"
mx.sulong,"19","42","5"
mx.truffle,"1","22","7"
mx.vm,"0","7","5"
mxnet,"136","1798","705"
MXNet-week1-part2,"0","5","2"
mx_graal_benchmark.py,"2","17","2"
myapp,"31","28","27"
myauth,"0","0","1"
myblog,"5","4","2"
mycroft,"5","23","1"
myelin,"2","1","6"
MyFLsite,"2","105","25"
myfort,"4","1","8"
MyFTP,"6","6","12"
MyGame,"0","5","34"
MyGeom.py,"0","0","6"
myhabit,"0","3","6"
mylar.py,"0","0","3"
myo,"9","2","56"
mypickle.py,"3","1","1"
myprofile,"0","1","2"
myproject,"10","6","6"
mypy,"0","6","13"
myrobot,"0","3","1"
myseek,"0","15","2"
myshop,"4","4","12"
mysite,"4","9","15"
myspider,"0","5","1"
mysql,"218","170","240"
mysql-5.6.17,"0","1","1"
mysql.py,"1","18","4"
MySQLConfig.py,"0","0","1"
mysqld.py,"0","3","5"
mysqlio.py,"10","1","1"
mysql_helper.py,"0","0","1"
mysql_ttt,"0","0","1"
MySSH,"2","0","2"
mytba_helper.py,"0","0","12"
mytools_Mri,"41","138","1"
myvms_views.py,"0","0","1"
mywallet,"0","1","8"
my_datatables.py,"12","1","1"
my_dbus.py,"0","0","3"
my_unittest.py,"0","0","1"
nab_data.py,"0","1","1"
nacl,"4","15","124"
nacl.py,"0","0","14"
naclports.py,"0","0","14"
naff.py,"0","0","1"
nagios.py,"0","1","1"
nailgun,"345","1400","1544"
nailgun.py,"0","0","1"
NaiveBayesClassifiers,"0","0","3"
naive_bayes.py,"0","9","78"
name.py,"2","4","5"
NamedUser.py,"0","0","27"
nameko,"25","31","55"
namelist,"0","0","1"
nameparser,"19","16","23"
names,"2","15","7"
namespace,"2","42","8"
namespace.py,"8","6","5"
namespace_range.py,"0","6","12"
namespace_test,"0","0","16"
name_parser,"30","14","42"
name_parser_tests.py,"0","82","6"
namignizer,"0","2","10"
naming.py,"1","44","16"
nand.py,"0","0","1"
nanomsg_client.py,"1","0","2"
nasa_ads,"0","0","2"
nasa_exoplanet_archive,"0","0","6"
native,"2","33","4"
native_client,"0","42","94"
native_contracts.py,"14","14","12"
native_refinement.py,"1","3","2"
native_type.py,"0","0","3"
natural_language,"0","12","18"
nat_views.py,"0","0","1"
nav,"237","1056","577"
nav.py,"8","20","15"
navbar.py,"1","1","6"
navi,"1","0","15"
navigate,"1","0","3"
navigation,"4","26","2"
navigation.py,"0","13","4"
navitiacommon,"18","13","84"
nb2kg,"0","36","7"
nba,"0","0","8"
nbt.py,"0","2","5"
ncbi_entrez_eutils,"12","4","10"
nce-loss,"0","197","44"
ncf_api_flask_app,"0","1","4"
ncmrwfIRIS,"7","11","2"
nd,"1","7","1"
ndb,"102","123","219"
ndbench_thread.py,"0","1","1"
ndchannel.py,"0","0","17"
ndctl.py,"0","1","2"
nddata,"70","44","193"
nddataset.py,"0","1","19"
nddata_NNLS_Tikhonov_190104.py,"0","9","3"
ndef,"0","63","58"
ndg,"115","61","37"
ndimage,"14","947","428"
ndingestjob.py,"0","0","22"
ndn,"0","3","7"
ndniftiheader.py,"0","0","6"
ndn_iot_cpp,"1","3","10"
ndn_iot_dot_net,"271","74","147"
ndn_iot_js,"271","74","147"
ndn_pi,"0","2","3"
ndobject.py,"0","0","2"
ndprojdb.py,"0","0","3"
ndt,"0","0","2"
ndtoken.py,"0","1","8"
ndvi.py,"0","2","2"
need-rework,"0","10","8"
needs_restarting.py,"0","2","4"
NEFTranslator.py,"0","175","11"
neighbors,"265","1209","136"
neighmovetrack.py,"0","20","4"
neiss.py,"0","6","6"
nemesis.py,"11","37","19"
nemesis_publisher.py,"0","0","1"
nemo.py,"5","0","1"
neo4j.py,"0","0","4"
neo4j_cypher.py,"0","6","1"
neo4j_cypher_parser.py,"1","9","10"
neo4j_db,"0","39","28"
neon,"3","13","18"
neon.py,"0","0","1"
nepi,"13","18","432"
ner,"10","9","2"
nest,"79","836","405"
nesteddict.py,"0","5","6"
nested_foreign_keys,"0","0","4"
nesting.py,"0","1","1"
net,"137","182","323"
net.py,"7","74","9"
netaddr,"82","224","60"
netapp,"0","35","27"
netcdf,"13","12","11"
netcdfplus,"110","247","138"
netcdf_data.py,"1","12","11"
Netcraft,"0","2","17"
netdata,"37","92","13"
neteditcc.py,"0","28","2"
netfilter.py,"0","1","1"
netinfoTests.py,"0","9","4"
netlib,"22","8","23"
netlink,"43","74","368"
netlinkTests.py,"0","3","7"
netlink_private,"1","0","1"
netlog_viewer_project.py,"0","3","1"
netprofile,"209","83","213"
netprofile_access,"0","7","6"
netprofile_bills,"0","3","4"
netprofile_confgen,"0","6","20"
netprofile_core,"41","38","134"
netprofile_devices,"4","11","10"
netprofile_dialup,"0","5","3"
netprofile_documents,"0","5","3"
netprofile_domains,"1","3","7"
netprofile_entities,"4","13","11"
netprofile_geo,"3","5","13"
netprofile_hosts,"0","3","11"
netprofile_ipaddresses,"0","3","15"
netprofile_ldap,"11","3","1"
netprofile_networks,"1","3","7"
netprofile_paidservices,"0","3","7"
netprofile_rates,"1","5","5"
netprofile_sessions,"0","4","6"
netprofile_stashes,"1","4","6"
netprofile_tickets,"4","20","25"
netprofile_tv,"0","6","6"
netprofile_xop,"4","3","5"
nets,"16","116","3"
Nets.py,"0","4","21"
NetscoutAED,"0","7","1"
NetscoutArborSightline,"0","14","1"
netsocket,"0","9","18"
nettestlib.py,"0","2","2"
netUnifiedPersistenceTests.py,"0","1","1"
netutil.py,"408","3","152"
network,"271","2711","2189"
network.py,"46","272","81"
network2.py,"3","4","35"
networkd-test.py,"0","16","32"
networking,"5","16","34"
networking.py,"3","21","56"
networklinkcontrol.py,"0","0","11"
networks,"24","208","166"
networks.py,"1","139","2"
networkSet.py,"12","34","9"
networkx,"67","1661","141"
network_allocator.py,"0","0","22"
network_api,"0","3","2"
network_checker,"3","6","6"
network_emulator.py,"0","0","5"
network_utils.py,"0","1","1"
network_view.py,"0","0","1"
netwrok,"1","223","1"
netzob,"46","29","177"
netzob_plugins,"0","6","3"
net_constructor.py,"0","0","1"
net_proto.py,"0","2","2"
neural,"0","0","1"
neuralnet,"2","7","5"
neural_network,"246","494","33"
neural_network.py,"0","25","3"
neural_networks,"10","92","2"
neural_network_engine.py,"0","2","10"
neurofitter,"0","16","28"
neuroglancer,"15","47","57"
neutron,"36","141","160"
neutronmanager.py,"0","2","4"
neutron_plugin_base_v2.py,"0","0","75"
new,"0","25","147"
New.py,"10","3","1"
newdialog.py,"0","2","1"
newe.sitecontent,"9","0","3"
newick,"2","8","1"
newick.py,"0","4","2"
NewOrderedSet.py,"5","8","2"
newrankdlg.py,"0","6","1"
newrelic,"0","11","1"
newrelic.py,"0","1","2"
news,"7","27","42"
news.py,"0","2","2"
newserver.py,"0","0","1"
newsletter,"7","117","31"
newspaper,"0","2","4"
news_rest.py,"1","2","1"
news_with_archive,"0","4","1"
new_match_algo.py,"1","18","1"
new_tests,"7","191","10"
nextbus,"0","0","5"
nexus_modules.py,"5","2","7"
nfa.py,"0","10","18"
nfe,"1","10","3"
nfs.py,"0","0","21"
nfs_util.py,"8","1","4"
nfvo,"2","2","1"
ngcccbase-master,"6","52","19"
nginx.py,"0","5","28"
ngramgraph.py,"0","4","4"
ngram_repeat_block.py,"0","9","2"
ngsalign,"0","72","3"
ngsi2cosmos,"0","0","1"
ngsutils,"0","31","21"
niancatslack.py,"0","0","4"
nic,"0","3","1"
nifspain.py,"0","0","1"
nightly,"0","132","2"
nightly_tests,"0","61","10"
nihility,"4","3","14"
nikola.py,"4","340","4"
nim-gdb.py,"3","10","2"
nipap,"4","8","80"
nipap-ro.py,"0","0","2"
nipaptest.py,"0","12","2"
nist,"0","1","1"
nlmmanipulate.py,"1","0","3"
nlohmann_json,"1","19","1"
nlp,"16","205","13"
nlpintro-001,"0","19","13"
nlplib.py,"0","3","2"
nlprp,"0","2","10"
nlp_manager,"2","47","108"
nlp_webserver,"0","14","7"
nltk,"162","1847","434"
nmanager.py,"3","7","13"
nmapopt.py,"0","0","1"
nmea.py,"2","0","8"
nmea_navsat_driver,"0","1","1"
nn,"9","97","29"
nn.py,"8","20","2"
NNLS_Tikhonov_190104.py,"0","0","4"
nnum,"0","7","1"
nnvm,"30","140","16"
nn_text_class.py,"0","8","4"
noaa,"2","1","6"
node,"101","1378","673"
node-gyp,"18","128","2"
node-v7.2.0,"120","272","80"
node.py,"62","140","48"
nodeApi,"16","23","32"
nodedata.py,"3","0","3"
nodemgr,"6","5","4"
nodenet,"12","31","247"
NodeRRD.py,"0","0","1"
nodes,"266","2573","424"
nodes.py,"91","108","23"
node_annotate.py,"10","0","5"
node_cache.py,"0","7","2"
node_local_test.py,"2","0","20"
node_modules,"43","151","11"
node_package.py,"0","0","3"
node_tree,"0","0","1"
noirlab,"0","0","4"
nolifetv,"0","26","2"
nom,"0","2","7"
nomcom,"10","22","8"
nonblocking.py,"0","0","4"
noneditable.py,"0","0","4"
nonparametric,"6","62","26"
nonuniform_random_number.py,"0","2","1"
non_data_descriptors.py,"3","0","1"
noop_filter.py,"0","0","1"
normal.py,"0","85","14"
normalize-by-median.py,"0","3","1"
normal_entry.py,"1","4","11"
normative_model,"2","0","14"
normpath.py,"0","29","11"
norris.py,"0","0","3"
nosedjango.py,"22","0","4"
nosetest,"2","2","4"
note,"8","205","10"
Note.py,"0","13","24"
notebook.py,"4","22","28"
notebooks,"0","22","1"
Notebooks.py,"0","7","61"
notes,"0","8","11"
notes.py,"0","9","5"
note_base.py,"0","0","3"
note_side_bar.py,"0","0","2"
Note_tree_area.py,"0","3","2"
notificaciones,"0","0","2"
notification,"8","35","33"
notification.py,"14","7","46"
NotificationHandlers.py,"0","0","6"
notifications,"422","451","731"
notifications.py,"25","85","13"
notifications_enable.py,"0","0","3"
notifications_helper.py,"4","0","2"
notifications_helpers.py,"1","0","2"
notification_helper.py,"0","0","32"
notifier,"0","5","2"
Notifier.py,"0","3","1"
notifiers,"149","62","117"
notifier_tests.py,"0","0","10"
notify,"22","33","46"
notify.py,"4","2","7"
notify_client,"0","7","2"
nouns,"0","3","1"
nova,"93","350","733"
nova_compute,"0","0","1"
nova_controller,"0","0","1"
nova_controller_post_neutron,"0","0","1"
novice,"0","17","180"
novnc,"13","18","14"
nowcommons.py,"1","2","1"
noworkflow,"19","71","32"
nox,"25","74","48"
np,"2","48","25"
npc,"0","0","9"
npc.py,"0","4","1"
npdist.py,"0","31","5"
nplm.py,"0","14","2"
npm-shrinkwrap,"7","49","1"
npscalardist.py,"1","23","2"
npyufunc,"8","42","14"
npy_tempita,"48","12","20"
nr.c4d,"6","25","29"
nr.parse,"0","1","2"
nr.types,"75","26","5"
nrao,"0","7","2"
nsa.py,"0","0","2"
nstor,"0","0","45"
nsx,"1","10","12"
ns_tree.py,"0","8","33"
ntheory,"0","1107","38"
ntilesok.py,"0","4","3"
ntk,"5","6","13"
ntp.py,"0","0","1"
ntplib.py,"0","0","21"
ntracer,"5","16","12"
NTT_Cyber_Threat_Sensor,"0","0","1"
nuc.py,"6","20","34"
nucleotides.py,"0","5","2"
nugacious,"2","0","2"
null_fk,"0","194","160"
null_fk_ordering,"0","0","240"
null_queries,"0","0","160"
num,"0","6","6"
num.py,"2","5","1"
num2iter.py,"0","3","1"
numba-test.py,"0","0","1"
numba-test2.py,"0","0","1"
numbers.py,"1","5","322"
numbers_and_state,"2","14","4"
numcodecs.py,"2","0","1"
numdb.py,"0","4","2"
numdict.py,"7","0","14"
numericalmodel.py,"0","0","14"
numericalschemes.py,"0","3","27"
numerics,"0","74","32"
Numeros Complejos,"0","2","1"
numpy,"447","1647","52"
numpy-master,"361","1126","75"
numpy_example.py,"0","0","2"
numpy_support.py,"0","7","2"
NumSciPy,"1","3","70"
nupic,"527","808","973"
NURBS.py,"0","9","12"
nutrient.py,"0","0","2"
nutrition,"8","2","11"
nuttx,"1","32","47"
nvas,"0","3","1"
nvda-synthDriver,"0","8","4"
NVDAObjects,"28","17","12"
NVIDIA,"0","27","5"
nvmf,"0","0","1"
nwrsc,"80","179","365"
nxdrive,"76","73","61"
nxos.py,"0","5","4"
nxos_ssh.py,"0","6","2"
ny,"10","4","7"
